cap-shape;cap-surface;cap-color;bruises;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;classification
convex ;smooth ;gray    ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;smooth ;gray    ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;white   ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;close  ;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;pink    ;no     ;creosote;free    ;crowded;narrow;brown    ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;gray     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;pink     ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;scattered;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;black    ;several  ;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;scattered;woods  ;POISONOUS
convex ;fibrous;gray    ;no     ;creosote;free    ;close  ;narrow;purple   ;enlarging;bulbous;smooth ;smooth ;white   ;white   ;partial;white ;one ;pendant   ;brown    ;several  ;woods  ;POISONOUS
